,zip,city,county,pop,ZIP,LAT,LNG,_merge,gundo_lat,gundo_long,Est_Dist_from_Home (Miles)
1255,93205,Bodfish,Kern,2030,93205,35.518295,-118.430032,both,33.92735,-118.41591,110.0444546
1256,92273,Seeley,Imperial,2010,92273,32.817225,-115.700076,both,33.92735,-118.41591,174.6484406
1257,92391,Twin Peaks,San Bernardino,1959,92391,34.237898,-117.234788,both,33.92735,-118.41591,70.98945687
1258,93258,Porterville,Tulare,1952,93258,36.05438,-119.150397,both,33.92735,-118.41591,152.8931793
1259,91916,Descanso,San Diego,1939,91916,32.887989,-116.621354,both,33.92735,-118.41591,126.1091561
1260,96113,Herlong,Lassen,1925,96113,40.142933,-120.159007,both,33.92735,-118.41591,440.5285712
1261,95469,Potter Valley,Mendocino,1911,95469,39.390917,-123.052841,both,33.92735,-118.41591,457.0102896
1262,95311,Coulterville,Mariposa,1893,95311,37.71426,-120.081389,both,33.92735,-118.41591,278.0724911
1263,92145,San Diego,San Diego,1883,92145,32.930554,-117.008063,both,33.92735,-118.41591,106.5716686
1264,95645,Knights Landing,Yolo,1881,95645,38.884891,-121.778654,both,33.92735,-118.41591,390.5922311
1265,95975,Rough And Ready,Nevada,1877,95975,39.224354,-121.151625,both,33.92735,-118.41591,396.5860368
1266,93249,Lost Hills,Kern,1875,93249,35.621706,-119.887939,both,33.92735,-118.41591,143.9703723
1267,95310,Columbia,Tuolumne,1874,95310,38.085839,-120.37855,both,33.92735,-118.41591,307.8594284
1268,95542,Garberville,Humboldt,1871,95542,40.080405,-123.783948,both,33.92735,-118.41591,518.4548525
1269,90263,Malibu,Los Angeles,1838,90263,34.039034,-118.707992,both,33.92735,-118.41591,18.44729397
1270,93040,Piru,Ventura,1827,93040,34.473884,-118.797181,both,33.92735,-118.41591,43.64328645
1271,93545,Lone Pine,Inyo,1821,93545,36.556387,-118.054221,both,33.92735,-118.41591,182.9874249
1272,95421,Cazadero,Sonoma,1808,95421,38.628217,-123.160834,both,33.92735,-118.41591,419.0515147
1273,95567,Smith River,Del Norte,1802,95567,41.950683,-124.097094,both,33.92735,-118.41591,635.2500786
1274,93651,Prather,Fresno,1798,93651,36.999336,-119.518794,both,33.92735,-118.41591,221.3736817
1275,95441,Geyserville,Sonoma,1797,95441,38.731694,-122.906767,both,33.92735,-118.41591,415.8607516
1276,96118,Loyalton,Sierra,1779,96118,39.639597,-120.247144,both,33.92735,-118.41591,407.8881239
1277,93562,Trona,San Bernardino,1771,93562,35.746463,-117.386604,both,33.92735,-118.41591,138.7278927
1278,95319,Empire,Stanislaus,1745,95319,37.63929,-120.903049,both,33.92735,-118.41591,292.1907562
1279,95245,Mokelumne Hill,Calaveras,1717,95245,38.299257,-120.626707,both,33.92735,-118.41591,326.6225292
1280,93553,Pearblossom,Los Angeles,1709,93553,34.407332,-117.911841,both,33.92735,-118.41591,43.98116135
1281,93206,Buttonwillow,Kern,1704,93206,35.437302,-119.477735,both,33.92735,-118.41591,120.6420608
1282,95689,Volcano,Amador,1698,95689,38.478832,-120.611993,both,33.92735,-118.41591,337.8019954
1283,94020,La Honda,San Mateo,1697,94020,37.274612,-122.23242,both,33.92735,-118.41591,315.6464096
1284,92283,Winterhaven,Imperial,1684,92283,32.891546,-114.772943,both,33.92735,-118.41591,222.1878174
1285,95374,Stevinson,Merced,1682,95374,37.316807,-120.855753,both,33.92735,-118.41591,271.5976141
1286,93601,Ahwahnee,Madera,1674,93601,37.393471,-119.741037,both,33.92735,-118.41591,251.0333322
1287,95524,Bayside,Humboldt,1668,95524,40.825486,-124.049485,both,33.92735,-118.41591,568.4930467
1288,93440,Los Alamos,Santa Barbara,1659,93440,34.712216,-120.230146,both,33.92735,-118.41591,116.9936628
1289,95947,Greenville,Plumas,1657,95947,40.174567,-120.819768,both,33.92735,-118.41591,451.9672737
1290,95903,Beale Afb,Yuba,1653,95903,39.106099,-121.36818,both,33.92735,-118.41591,393.9416756
1291,95211,Stockton,San Joaquin,1624,95211,37.97925,-121.313409,both,33.92735,-118.41591,323.7818112
1292,93513,Big Pine,Inyo,1621,93513,37.131989,-118.15588,both,33.92735,-118.41591,222.1389685
1293,95560,Redway,Humboldt,1615,95560,40.168801,-123.826148,both,33.92735,-118.41591,524.6995763
1294,95664,Pilot Hill,El Dorado,1603,95664,38.80129,-121.037936,both,33.92735,-118.41591,367.3436986
1295,93222,Frazier Park,Kern,1583,93222,34.842425,-119.203723,both,33.92735,-118.41591,77.64134628
1296,93201,Alpaugh,Tulare,1580,93201,35.856859,-119.507526,both,33.92735,-118.41591,147.125261
1297,96052,Lewiston,Trinity,1574,96052,40.738391,-122.821086,both,33.92735,-118.41591,529.5578513
1298,95573,Willow Creek,Humboldt,1568,95573,40.914926,-123.668723,both,33.92735,-118.41591,562.6229827
1299,93426,Bradley,Monterey,1568,93426,35.848621,-120.938911,both,33.92735,-118.41591,195.3056634
1300,95449,Hopland,Mendocino,1560,95449,38.936137,-123.119445,both,33.92735,-118.41591,434.060508
1301,93527,Inyokern,Kern,1559,93527,36.119622,-118.177124,both,33.92735,-118.41591,152.2355919
1302,93920,Big Sur,Monterey,1545,93920,36.092975,-121.549826,both,33.92735,-118.41591,232.2633887
1303,92086,Warner Springs,San Diego,1543,92086,33.323221,-116.66593,both,33.92735,-118.41591,109.1051637
1304,95937,Dunnigan,Yolo,1540,95937,38.885244,-121.999039,both,33.92735,-118.41591,396.6279938
1305,93243,Lebec,Kern,1532,93243,34.7727,-118.791975,both,33.92735,-118.41591,62.28949839
1306,96056,Mcarthur,Shasta,1530,96056,41.028176,-121.308316,both,33.92735,-118.41591,516.0807846
1307,93432,Creston,San Luis Obispo,1503,93432,35.486805,-120.485271,both,33.92735,-118.41591,159.6154012
1308,95641,Isleton,Sacramento,1489,95641,38.140366,-121.589783,both,33.92735,-118.41591,341.1625193
1309,95977,Smartville,Yuba,1488,95977,39.176595,-121.291692,both,33.92735,-118.41591,396.6202548
1310,94514,Byron,Contra Costa,1475,94514,37.826372,-121.622546,both,33.92735,-118.41591,324.0259497
1311,91905,Boulevard,San Diego,1472,91905,32.67807,-116.306851,both,33.92735,-118.41591,149.4314663
1312,92059,Pala,San Diego,1464,92059,33.376467,-117.066121,both,33.92735,-118.41591,86.55292286
1313,92561,Mountain Center,Riverside,1462,92561,33.637201,-116.627212,both,33.92735,-118.41591,104.7688857
1314,95528,Carlotta,Humboldt,1437,95528,40.496975,-123.930822,both,33.92735,-118.41591,546.3225563
1315,96107,Coleville,Mono,1433,96107,38.425282,-119.475743,both,33.92735,-118.41591,316.6801151
1316,95389,Yosemite National Park,Mariposa,1417,95389,37.626489,-119.68128,both,33.92735,-118.41591,265.5214996
1317,95551,Loleta,Humboldt,1416,95551,40.674987,-124.231146,both,33.92735,-118.41591,565.5422507
1318,96103,Blairsden-Graeagle,Plumas,1401,96103,39.805588,-120.665978,both,33.92735,-118.41591,425.1763141
1319,95525,Blue Lake,Humboldt,1401,95525,40.92143,-123.815266,both,33.92735,-118.41591,567.1536035
1320,95415,Boonville,Mendocino,1388,95415,39.015251,-123.370756,both,33.92735,-118.41591,446.8215792
1321,95955,Maxwell,Colusa,1386,95955,39.294516,-122.201715,both,33.92735,-118.41591,426.5005571
1322,93653,Raymond,Madera,1377,93653,37.248335,-119.944935,both,33.92735,-118.41591,245.2660317
1323,92282,White Water,Riverside,1372,92282,33.983697,-116.691398,both,33.92735,-118.41591,99.01491419
1324,96028,Fall River Mills,Shasta,1368,96028,41.006417,-121.480741,both,33.92735,-118.41591,517.6442146
1325,95916,Berry Creek,Butte,1359,95916,39.665539,-121.351955,both,33.92735,-118.41591,428.8469724
1326,96051,Lakehead,Shasta,1358,96051,40.9332,-122.382788,both,33.92735,-118.41591,531.1466347
1327,95426,Cobb,Lake,1350,95426,38.833425,-122.734061,both,33.92735,-118.41591,415.7783428
1328,93461,Shandon,San Luis Obispo,1349,93461,35.652911,-120.266428,both,33.92735,-118.41591,159.0347457
1329,93266,Stratford,Kings,1337,93266,36.145394,-119.867288,both,33.92735,-118.41591,174.0420299
1330,95962,Oregon House,Yuba,1324,95962,39.344757,-121.264517,both,33.92735,-118.41591,406.6350933
1331,95612,Clarksburg,Yolo,1321,95612,38.384706,-121.578722,both,33.92735,-118.41591,355.255579
1332,92091,Rancho Santa Fe,San Diego,1313,92091,33.015927,-117.243517,both,33.92735,-118.41591,92.46325547
1333,92242,Earp,San Bernardino,1312,92242,34.163216,-114.319121,both,33.92735,-118.41591,235.3443554
1334,95313,Crows Landing,Stanislaus,1305,95313,37.431392,-121.051294,both,33.92735,-118.41591,283.9826476
1335,95323,Hickman,Stanislaus,1299,95323,37.608303,-120.685156,both,33.92735,-118.41591,284.6511751
1336,95255,West Point,Calaveras,1289,95255,38.419902,-120.474458,both,33.92735,-118.41591,331.2863365
1337,92257,Niland,Imperial,1281,92257,33.294274,-115.296227,both,33.92735,-118.41591,184.9547722
1338,95468,Point Arena,Mendocino,1280,95468,38.918887,-123.605684,both,33.92735,-118.41591,449.965342
1339,93608,Cantua Creek,Fresno,1280,93608,36.492478,-120.355526,both,33.92735,-118.41591,208.5394228
1340,95686,Thornton,San Joaquin,1262,95686,38.157794,-121.520223,both,33.92735,-118.41591,340.1829582
1341,95548,Klamath,Del Norte,1251,95548,41.593204,-124.045992,both,33.92735,-118.41591,612.7784697
1342,95346,Mi Wuk Village,Tuolumne,1251,95346,38.065529,-120.170699,both,33.92735,-118.41591,302.5850889
1343,95681,Sheridan,Placer,1246,95681,38.995557,-121.353545,both,33.92735,-118.41591,386.7108639
1344,93239,Kettleman City,Kings,1246,93239,36.04719,-119.990217,both,33.92735,-118.41591,171.624315
1345,96057,Mccloud,Siskiyou,1235,96057,41.268682,-121.93094,both,33.92735,-118.41591,542.957184
1346,95968,Palermo,Butte,1231,95968,39.435211,-121.551925,both,33.92735,-118.41591,418.7237496
1347,94973,Woodacre,Marin,1228,94973,38.012697,-122.639598,both,33.92735,-118.41591,368.3478109
1348,94957,Ross,Marin,1219,94957,37.963111,-122.563588,both,33.92735,-118.41591,363.039559
1349,93668,Tranquillity,Fresno,1219,93668,36.650275,-120.284085,both,33.92735,-118.41591,215.8474149
1350,95317,El Nido,Merced,1203,95317,37.12738,-120.506433,both,33.92735,-118.41591,250.6567948
1351,95636,Grizzly Flats,El Dorado,1195,95636,38.621278,-120.383217,both,33.92735,-118.41591,342.6732184
1352,96008,Bella Vista,Shasta,1191,96008,40.704869,-122.120038,both,33.92735,-118.41591,511.0166019
1353,96023,Dorris,Siskiyou,1184,96023,41.928894,-121.906809,both,33.92735,-118.41591,585.1541419
1354,91963,Potrero,San Diego,1182,91963,32.626231,-116.61002,both,33.92735,-118.41591,137.8507788
1355,94575,Moraga,Contra Costa,1178,94575,37.840961,-122.109502,both,33.92735,-118.41591,340.6925256
1356,93544,Llano,Los Angeles,1164,93544,34.495537,-117.756645,both,33.92735,-118.41591,54.46523603
1357,95246,Mountain Ranch,Calaveras,1159,95246,38.227003,-120.514561,both,33.92735,-118.41591,319.6733783
1358,94956,Point Reyes Station,Marin,1146,94956,38.045857,-122.861209,both,33.92735,-118.41591,378.1084919
1359,96146,Olympic Valley,Placer,1145,96146,39.198047,-120.237787,both,33.92735,-118.41591,378.3244714
1360,95497,The Sea Ranch,Sonoma,1134,95497,38.743039,-123.476418,both,33.92735,-118.41591,436.2471733
1361,94924,Bolinas,Marin,1127,94924,37.943087,-122.72379,both,33.92735,-118.41591,367.8089203
1362,95462,Monte Rio,Sonoma,1124,95462,38.462142,-123.018384,both,33.92735,-118.41591,405.3157779
1363,95303,Ballico,Merced,1110,95303,37.470288,-120.671083,both,33.92735,-118.41591,275.8350566
1364,92339,Forest Falls,San Bernardino,1077,92339,34.093661,-116.936222,both,33.92735,-118.41591,85.61384286
1365,94922,Bodega,Sonoma,1075,94922,38.344946,-122.948799,both,33.92735,-118.41591,396.7172526
1366,95039,Moss Landing,Monterey,1074,95039,36.82815,-121.776583,both,33.92735,-118.41591,275.9616366
1367,95547,Hydesville,Humboldt,1063,95547,40.557483,-124.081215,both,33.92735,-118.41591,554.3369803
1368,95635,Greenwood,El Dorado,1058,95635,38.910748,-120.908621,both,33.92735,-118.41591,371.5190018
1369,96062,Millville,Shasta,1042,96062,40.580119,-122.041403,both,33.92735,-118.41591,501.4531266
1370,92321,Cedar Glen,San Bernardino,1042,92321,34.253816,-117.150891,both,33.92735,-118.41591,75.89793457
1371,95254,Wallace,Calaveras,1035,95254,38.19262,-120.95782,both,33.92735,-118.41591,327.4313265
1372,93606,Biola,Fresno,1035,93606,36.803197,-120.018564,both,33.92735,-118.41591,218.481678
1373,95369,Snelling,Merced,1024,95369,37.531889,-120.437413,both,33.92735,-118.41591,273.9175927
1374,92518,March Air Force Base,Riverside,1021,92518,33.889103,-117.278368,both,33.92735,-118.41591,65.35297443
1375,92368,Oro Grande,San Bernardino,1019,92368,34.650629,-117.321326,both,33.92735,-118.41591,80.09549001
1376,95410,Albion,Mendocino,997,95410,39.199469,-123.702253,both,33.92735,-118.41591,468.0201554
1377,91917,Dulzura,San Diego,986,91917,32.608865,-116.71966,both,33.92735,-118.41591,133.9350594
1378,95466,Philo,Mendocino,976,95466,39.081822,-123.504872,both,33.92735,-118.41591,454.9694579
1379,95919,Brownsville,Yuba,971,95919,39.432882,-121.261143,both,33.92735,-118.41591,412.1504244
1380,96044,Hornbrook,Siskiyou,963,96044,41.93095,-122.510081,both,33.92735,-118.41591,596.7540258
1381,95589,Whitethorn,Humboldt,963,95589,40.055796,-123.969269,both,33.92735,-118.41591,523.0084459
1382,96140,Carnelian Bay,Placer,953,96140,39.232027,-120.096413,both,33.92735,-118.41591,378.5752879
1383,90073,Los Angeles,Los Angeles,953,90073,34.054534,-118.457025,both,33.92735,-118.41591,9.107501091
1384,94592,Vallejo,Solano,952,94592,38.08973,-122.277394,both,33.92735,-118.41591,359.8721718
1385,95629,Fiddletown,Amador,940,95629,38.516474,-120.688517,both,33.92735,-118.41591,341.7774811
1386,95942,Forest Ranch,Butte,934,95942,40.01945,-121.566635,both,33.92735,-118.41591,455.8392564
1387,95659,Nicolaus,Sutter,932,95659,38.84223,-121.572164,both,33.92735,-118.41591,382.6243124
1388,95549,Kneeland,Humboldt,929,95549,40.666691,-123.908396,both,33.92735,-118.41591,555.2542028
1389,96120,Markleeville,Alpine,926,96120,38.743384,-119.867624,both,33.92735,-118.41591,342.7776755
1390,94060,Pescadero,San Mateo,926,94060,37.247137,-122.273493,both,33.92735,-118.41591,315.8623024
1391,93441,Los Olivos,Santa Barbara,922,93441,34.770605,-119.985205,both,33.92735,-118.41591,106.9222426
1392,94938,Lagunitas,Marin,920,94938,38.029069,-122.726523,both,33.92735,-118.41591,372.3307027
1393,95452,Kenwood,Sonoma,919,95452,38.425523,-122.53521,both,33.92735,-118.41591,386.8027106
1394,95701,Alta,Placer,915,95701,39.226549,-120.767022,both,33.92735,-118.41591,389.0592502
1395,96039,Happy Camp,Siskiyou,904,96039,41.687905,-123.483269,both,33.92735,-118.41591,603.709533
1396,96142,Tahoma,El Dorado,885,96142,38.997166,-120.129625,both,33.92735,-118.41591,363.3711334
1397,95957,Meridian,Sutter,879,95957,39.060921,-121.827155,both,33.92735,-118.41591,402.4806113
1398,95943,Glenn,Glenn,871,95943,39.584807,-122.032297,both,33.92735,-118.41591,439.5400903
1399,93624,Five Points,Fresno,871,93624,36.378434,-120.116591,both,33.92735,-118.41591,194.9066292
1400,93218,Ducor,Tulare,871,93218,35.860883,-119.03614,both,33.92735,-118.41591,138.287822
1401,93666,Sultana,Tulare,866,93666,36.547067,-119.335641,both,33.92735,-118.41591,188.4983896
1402,94613,Oakland,Alameda,855,94613,37.780853,-122.182845,both,33.92735,-118.41591,339.9842654
1403,93928,Jolon,Monterey,854,93928,36.038868,-121.244009,both,33.92735,-118.41591,216.8119373
1404,96047,Igo,Shasta,849,96047,40.471076,-122.660955,both,33.92735,-118.41591,509.2992699
1405,96024,Douglas City,Trinity,846,96024,40.546631,-122.880891,both,33.92735,-118.41591,519.4942409
1406,96104,Cedarville,Modoc,842,96104,41.506276,-120.143106,both,33.92735,-118.41591,532.6302678
1407,95230,Farmington,San Joaquin,840,95230,38.000494,-120.898152,both,33.92735,-118.41591,314.1019266
1408,95456,Littleriver,Mendocino,838,95456,39.258198,-123.76156,both,33.92735,-118.41591,473.1728704
1409,94933,Forest Knolls,Marin,837,94933,38.012599,-122.687478,both,33.92735,-118.41591,370.0664406
1410,95922,Camptonville,Yuba,831,95922,39.48834,-121.066908,both,33.92735,-118.41591,411.7157605
1411,95703,Applegate,Placer,831,95703,38.985882,-120.978665,both,33.92735,-118.41591,377.7700891
1412,94586,Sunol,Alameda,831,94586,37.57459,-121.853708,both,33.92735,-118.41591,317.559783
1413,93518,Caliente,Kern,814,93518,35.385111,-118.491168,both,33.92735,-118.41591,100.9203998
1414,96109,Doyle,Lassen,812,96109,40.019715,-120.099183,both,33.92735,-118.41591,431.510994
1415,94923,Bodega Bay,Sonoma,808,94923,38.339402,-123.034599,both,33.92735,-118.41591,399.501476
1416,95345,Midpines,Mariposa,802,95345,37.583767,-119.976728,both,33.92735,-118.41591,267.6368397
1417,96069,Oak Run,Shasta,800,96069,40.685336,-122.016069,both,33.92735,-118.41591,507.5371561
1418,93424,Avila Beach,San Luis Obispo,795,93424,35.185911,-120.731793,both,33.92735,-118.41591,158.0469471
1419,95652,Mcclellan,Sacramento,789,95652,38.662983,-121.401113,both,33.92735,-118.41591,367.3433988
1420,93254,New Cuyama,Santa Barbara,786,93254,34.966867,-119.810433,both,33.92735,-118.41591,107.2199059
1421,92070,Santa Ysabel,San Diego,786,92070,33.14709,-116.717453,both,33.92735,-118.41591,111.8059212
1422,95941,Forbestown,Butte,775,95941,39.516314,-121.250935,both,33.92735,-118.41591,417.2407978
1423,95674,Rio Oso,Sutter,767,95674,38.954159,-121.48187,both,33.92735,-118.41591,387.2232752
1424,95553,Miranda,Humboldt,767,95553,40.244215,-123.888871,both,33.92735,-118.41591,530.8646856
1425,93450,San Ardo,Monterey,767,93450,36.085423,-120.818522,both,33.92735,-118.41591,201.9971232
1426,95565,Scotia,Humboldt,762,95565,40.455189,-124.015148,both,33.92735,-118.41591,546.5712562
1427,93673,Traver,Tulare,754,93673,36.452697,-119.482343,both,33.92735,-118.41591,184.7771934
1428,95914,Bangor,Butte,752,95914,39.449004,-121.330521,both,33.92735,-118.41591,414.6559927
1429,93665,South Dos Palos,Merced,752,93665,36.960108,-120.64806,both,33.92735,-118.41591,244.56791
1430,95552,Mad River,Trinity,750,95552,40.202543,-123.228609,both,33.92735,-118.41591,508.664248
1431,94937,Inverness,Marin,742,94937,38.11649,-122.930351,both,33.92735,-118.41591,384.2541662
1432,92327,Daggett,San Bernardino,737,92327,34.863585,-116.862059,both,33.92735,-118.41591,109.8081864
1433,95830,Sacramento,Sacramento,734,95830,38.490508,-121.284171,both,33.92735,-118.41591,353.8415034
1434,96038,Grenada,Siskiyou,732,96038,41.6071,-122.545715,both,33.92735,-118.41591,576.9984038
1435,95043,Paicines,San Benito,731,95043,36.525703,-120.952122,both,33.92735,-118.41591,229.8359181
1436,96048,Junction City,Trinity,730,96048,40.829014,-123.022859,both,33.92735,-118.41591,540.1607233
1437,95439,Fulton,Sonoma,728,95439,38.493179,-122.777546,both,33.92735,-118.41591,398.613184
1438,92358,Lytle Creek,San Bernardino,722,92358,34.259272,-117.520971,both,33.92735,-118.41591,56.16746072
1439,93932,Lockwood,Monterey,709,93932,35.989792,-121.055933,both,33.92735,-118.41591,206.7357406
1440,95432,Elk,Mendocino,706,95432,39.108252,-123.645121,both,33.92735,-118.41591,461.2337961
1441,95543,Gasquet,Del Norte,705,95543,41.870812,-123.86277,both,33.92735,-118.41591,624.3612772
1442,95444,Graton,Sonoma,705,95444,38.433216,-122.869001,both,33.92735,-118.41591,398.5550393
1443,95615,Courtland,Sacramento,704,95615,38.318624,-121.554752,both,33.92735,-118.41591,350.6647702
1444,96096,Whitmore,Shasta,703,96096,40.654093,-121.822848,both,33.92735,-118.41591,501.5077469
1445,92347,Hinkley,San Bernardino,702,92347,34.957406,-117.219606,both,33.92735,-118.41591,98.65253625
1446,94970,Stinson Beach,Marin,698,94970,37.914513,-122.64689,both,33.92735,-118.41591,363.5297736
1447,92066,Ranchita,San Diego,693,92066,33.219365,-116.535247,both,33.92735,-118.41591,118.92702
1448,90742,Sunset Beach,Orange,692,90742,33.716666,-118.076906,both,33.92735,-118.41591,24.32741532
1449,93255,Onyx,Kern,691,93255,35.67733,-118.101417,both,33.92735,-118.41591,122.3521088
1450,96128,Standish,Lassen,685,96128,40.358768,-120.408154,both,33.92735,-118.41591,458.1671935
1451,95960,North San Juan,Nevada,684,95960,39.403217,-121.034486,both,33.92735,-118.41591,405.6054569
1452,95017,Davenport,Santa Cruz,681,95017,37.114335,-122.237162,both,33.92735,-118.41591,307.9486298
1453,93238,Kernville,Kern,673,93238,35.729116,-118.391888,both,33.92735,-118.41591,124.6309282
1454,92322,Cedarpines Park,San Bernardino,672,92322,34.254361,-117.326453,both,33.92735,-118.41591,66.3772357
1455,95563,Salyer,Trinity,665,95563,40.87733,-123.499144,both,33.92735,-118.41591,555.7081413
1456,95668,Pleasant Grove,Sutter,664,95668,38.833555,-121.498099,both,33.92735,-118.41591,380.2198538
1457,94946,Nicasio,Marin,658,94946,38.082829,-122.671527,both,33.92735,-118.41591,373.1482852
1458,94567,Pope Valley,Napa,658,94567,38.706906,-122.393997,both,33.92735,-118.41591,397.946111
1459,93452,San Simeon,San Luis Obispo,658,93452,35.746484,-121.223355,both,33.92735,-118.41591,203.0460618
1460,92305,Angelus Oaks,San Bernardino,657,92305,34.141671,-116.817981,both,33.92735,-118.41591,92.78262429
1461,95306,Catheys Valley,Mariposa,654,95306,37.36553,-120.160164,both,33.92735,-118.41591,257.2116504
1462,95227,Clements,San Joaquin,654,95227,38.210353,-121.051256,both,33.92735,-118.41591,330.8198806
1463,95459,Manchester,Mendocino,641,95459,38.97664,-123.604802,both,33.92735,-118.41591,452.934215
1464,93517,Bridgeport,Mono,641,93517,38.281108,-119.384449,both,33.92735,-118.41591,305.9575748
1465,95387,Westley,Stanislaus,636,95387,37.519349,-121.296545,both,33.92735,-118.41591,296.4263809
1466,92135,San Diego,San Diego,635,92135,32.697543,-117.192775,both,33.92735,-118.41591,110.6058049
1467,93526,Independence,Inyo,629,93526,36.823834,-118.281246,both,33.92735,-118.41591,200.4860856
1468,95251,Vallecito,Calaveras,625,95251,38.078402,-120.443443,both,33.92735,-118.41591,308.6951922
1469,95651,Lotus,El Dorado,624,95651,38.81782,-120.929272,both,33.92735,-118.41591,366.0341307
1470,96091,Trinity Center,Trinity,618,96091,41.034706,-122.791321,both,33.92735,-118.41591,546.9267359
1471,95970,Princeton,Colusa,616,95970,39.398424,-122.060946,both,33.92735,-118.41591,428.9693624
1472,91931,Guatay,San Diego,613,91931,32.846363,-116.557729,both,33.92735,-118.41591,130.7896671
1473,95939,Elk Creek,Glenn,605,95939,39.571982,-122.580827,both,33.92735,-118.41591,453.4171144
1474,95556,Orleans,Humboldt,598,95556,41.324926,-123.600968,both,33.92735,-118.41591,584.9409023
1475,92678,Trabuco Canyon,Orange,584,92678,33.680226,-117.526144,both,33.92735,-118.41591,53.91960624
1476,95653,Madison,Yolo,581,95653,38.697634,-121.977571,both,33.92735,-118.41591,384.9773882
1477,96148,Tahoe Vista,Placer,580,96148,39.24905,-120.060428,both,33.92735,-118.41591,379.2285666
1478,95471,Rio Nido,Sonoma,573,95471,38.524077,-122.968774,both,33.92735,-118.41591,406.8418582
1479,92309,Baker,San Bernardino,572,92309,35.332155,-116.038586,both,33.92735,-118.41591,166.5685084
1480,95675,River Pines,Amador,566,95675,38.5447,-120.7405,both,33.92735,-118.41591,344.6616617
1481,92258,North Palm Springs,Riverside,559,92258,33.915839,-116.559873,both,33.92735,-118.41591,106.5292252
1482,96058,Macdoel,Siskiyou,553,96058,41.727044,-121.907369,both,33.92735,-118.41591,572.0719047
1483,93954,San Lucas,Monterey,551,93954,36.133362,-120.928512,both,33.92735,-118.41591,208.6291868
1484,95233,Hathaway Pines,Calaveras,548,95233,38.161669,-120.368144,both,33.92735,-118.41591,312.5424771
1485,96087,Shasta,Shasta,544,96087,40.619998,-122.643642,both,33.92735,-118.41591,517.9359247
1486,96059,Manton,Tehama,542,96059,40.421637,-121.833052,both,33.92735,-118.41591,486.964122
1487,93604,Bass Lake,Madera,541,93604,37.344149,-119.422139,both,33.92735,-118.41591,243.0011497
1488,93652,Raisin,Fresno,540,93652,36.595012,-119.904577,both,33.92735,-118.41591,202.7591545
1489,96084,Round Mountain,Shasta,536,96084,40.844643,-121.969849,both,33.92735,-118.41591,516.6546802
1490,91210,Glendale,Los Angeles,529,91210,34.144557,-118.256507,both,33.92735,-118.41591,17.58375491
1491,95420,Caspar,Mendocino,523,95420,39.366146,-123.804985,both,33.92735,-118.41591,480.3706691
1492,95714,Dutch Flat,Placer,522,95714,39.200502,-120.840726,both,33.92735,-118.41591,388.7672727
1493,92147,San Diego,San Diego,518,92147,32.72488,-117.219962,both,33.92735,-118.41591,108.1404126
1494,94021,Loma Mar,San Mateo,511,94021,37.270838,-122.280738,both,33.92735,-118.41591,317.311994
1495,95554,Myers Flat,Humboldt,508,95554,40.296412,-123.777178,both,33.92735,-118.41591,530.3289016
1496,95527,Burnt Ranch,Trinity,499,95527,41.012258,-123.387964,both,33.92735,-118.41591,560.6820967
1497,96033,French Gulch,Shasta,490,96033,40.781633,-122.584149,both,33.92735,-118.41591,526.406582
1498,96090,Tehama,Tehama,481,96090,40.021716,-122.127821,both,33.92735,-118.41591,468.665714
1499,93224,Fellows,Kern,471,93224,35.228199,-119.569304,both,33.92735,-118.41591,111.3992021
1500,95075,Tres Pinos,San Benito,459,95075,36.779046,-121.142439,both,33.92735,-118.41591,250.099203
1501,96124,Calpine,Sierra,458,96124,39.641871,-120.445265,both,33.92735,-118.41591,410.8995721
1502,95585,Leggett,Mendocino,457,95585,39.844682,-123.656929,both,33.92735,-118.41591,501.3593812
1503,92155,San Diego,San Diego,456,92155,32.674984,-117.161726,both,33.92735,-118.41591,112.9594608
1504,92268,Pioneertown,San Bernardino,455,92268,34.222079,-116.564222,both,33.92735,-118.41591,108.0259023
1505,92328,Death Valley,Inyo,438,92328,36.597809,-116.827404,both,33.92735,-118.41591,205.3335697
1506,95555,Orick,Humboldt,437,95555,41.241807,-123.913425,both,33.92735,-118.41591,588.5472134
1507,95041,Mount Hermon,Santa Cruz,436,95041,37.050419,-122.057816,both,33.92735,-118.41591,297.8242389
1508,94104,San Francisco,San Francisco,429,94104,37.791409,-122.40213,both,33.92735,-118.41591,348.2941843
1509,96016,Cassel,Shasta,424,96016,40.894269,-121.50702,both,33.92735,-118.41591,510.8342895
1510,95558,Petrolia,Humboldt,416,95558,40.298264,-124.243071,both,33.92735,-118.41591,545.1277569
1511,95385,Vernalis,San Joaquin,415,95385,37.61074,-121.24733,both,33.92735,-118.41591,300.2231153
1512,95979,Stonyford,Colusa,414,95979,39.302035,-122.51116,both,33.92735,-118.41591,435.6428733
1513,93962,Spreckels,Monterey,414,93962,36.624716,-121.646487,both,33.92735,-118.41591,260.8968851
1514,93067,Summerland,Santa Barbara,410,93067,34.421964,-119.593483,both,33.92735,-118.41591,75.57192167
1515,96129,Beckwourth,Plumas,408,96129,39.78927,-120.357278,both,33.92735,-118.41591,419.4145874
1516,95257,Wilseyville,Calaveras,407,95257,38.379703,-120.448,both,33.92735,-118.41591,328.1773409
1517,94963,San Geronimo,Marin,404,94963,38.013719,-122.67012,both,33.92735,-118.41591,369.4983395
